ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1114268	5	S	11	73	66000	R13.475	13.372	32.69574	-117.135196	.697	ML	5	 N/O 28TH ST	4007			
1114296	5	N	11	73	66000	R27.25	27.141	32.855148	-117.231251	.576	ML	4	5 NB N/O Gilman	3012			
1114450	163	N	11	73	66000	4.116	3.565	32.767979	-117.16213	.955	ML	7	South of Friars Rd	3027			
1114457	163	N	11	73	66000	5.25	4.699	32.783982	-117.161692	1.317	ML	5	South of Genesee Ave	3028			
1114463	163	S	11	73	66000	5.251	4.653	32.784029	-117.161945	.727	ML	4	South of Genesee Ave	4028			
1114471	163	N	11	73	66000	6.75	6.199	32.804762	-117.154108	1.039	ML	6	South of I-805	3042			
1114478	163	S	11	73	66000	6.751	6.153	32.804853	-117.15441	.798	ML	5	163 SB S/O 805	4042			
1114511	52	E	11	73	70224	14.25	14.25	32.835925	-117.015497	.947	ML	2	East of Mast Blvd	3025			
1114515	52	W	11	73	66000	12.25	12.25	32.851931	-117.041345	.634	ML	2	East of Mast Blvd	4025			
1114520	52	E	11	73	66000	11.401	11.401	32.853811	-117.055777	.485	ML	3	2.0 M W/O MAST BLVD	3037			
1114529	52	E	11	73	66000	12.401	12.401	32.851233	-117.038885	.635	ML	3	1.0 M W/O MAST BLVD	3038			
1114540	8	E	11	73	66000	L2.005	1.598	32.758771	-117.210396	.708	ML	4	W/O I-5	3014			
1114546	8	W	11	73	66000	L2.008	1.601	32.759094	-117.210321	1.915	ML	4	8 WB W/O I-5	4014			
1114573	8	E	11	73	66000	7.552	9.509	32.779817	-117.079742	1.145	ML	5	E/O WARING RD	3017			
1114720	5	N	11	73	66000	2.65	2.56	32.561334	-117.067081	.569	ML	4	N/O DAIRY MART RD	3052			
1114721	5	S	11	73	66000	2.649	2.559	32.561106	-117.067228	.574	ML	4	N/O DAIRY MART RD	4052			
1114805	5	N	11	73	66000	R21.476	21.367	32.779349	-117.208332	.608	ML	5	N/O SEA WORLD DR	3058			
1114806	5	S	11	73	66000	R21.475	21.366	32.779286	-117.2086	.68	ML	5	S/O CLAIRMONT DR	4058			
1115240	805	N	11	73	66000	20.846	20.697	32.811675	-117.155267	.529	ML	4	NB 805 N/O 163	10103			
1115246	805	S	11	73	66000	20.845	20.696	32.811513	-117.155527	.383	ML	4	SB 805 N/O 163	10102			
1115277	5	N	11	73	66000	R32.904	32.795	32.932271	-117.241036	.389	ML	2	NB 5 BYP @ CRML VLLY	12213			
1115289	5	N	11	73	53322	R51.436	51.327	33.179859	-117.353416	.754	ML	6	NB 5 @ CASSIDY	15002			
1115297	5	N	11	73	53322	R53.299	53.19	33.200828	-117.373276		OR	1	NB 5 OR FR MISSION	475			
1115304	5	N	11	73	53322	R52.408	52.299	33.191415	-117.363042	.93	ML	4	NB 5 @ OCEANSIDE BL	15004			
1115306	5	N	11	73	53322	R53.297	53.188	33.200816	-117.373244	.696	ML	4	NB 5 @ MISSION	392			
1115314	5	N	11	73	53322	R53.8	53.691	33.203683	-117.381192	.568	ML	4	NB 5 @ 76	15009			
1115323	5	N	11	73		R54.435	54.326	33.211043	-117.38743	.825	ML	4	NB 5 @ HARBOR	15011			
1115348	5	S	11	73	53322	R53.8	53.658	33.203488	-117.381365	.567	ML	4	SB 5 @76	15008			
1115356	8	E	11	73	66000	R.537	2.494	32.760503	-117.195181	.303	ML	5	EB 8 E/O Morena	10307			
1115368	8	E	11	73	66000	2.358	4.315	32.761958	-117.164523		FF	2	163 Conn Fr 8 EB	20203			
1115380	8	E	11	73	66000	6.662	8.619	32.780019	-117.09492	.647	ML	6	W/O WARING RD	372			
1115413	8	E	11	73	66000	.927	2.884	32.759721	-117.188602	.457	ML	5	W/O PRESIDIO PARK	10310			
1115420	8	E	11	73	66000	2.523	4.48	32.76311	-117.162041	.259	ML	4	E/O 163	10205			
1115426	8	E	11	73	66000	2.875	4.832	32.764658	-117.156329	.275	ML	4	W/O MISSION CNTR RD	10208			
1115432	8	E	11	73	66000	1.452	3.409	32.759211	-117.179602	.517	ML	4	W/O HOTEL CIR	10311			
1115438	8	E	11	73	66000	1.963	3.92	32.760171	-117.170959	.452	ML	4	HOTEL CIR	10201			
1115444	8	E	11	73	66000	3.579	5.536	32.767848	-117.1448	.472	ML	5	W/O TEXAS ST	11104			
1115450	8	E	11	73	66000	5.802	7.759	32.778557	-117.109532	.688	ML	4	E/O 15	11306			
1115454	8	E	11	73	66000	6.254	8.211	32.778935	-117.101803		FF	2	CONN FROM 15	21308			
1115463	8	E	11	73	40004	13.064	15.021	32.778941	-116.990052	.552	ML	6	E/O SEVERIN DR	374			
1115477	8	E	11	73	21712	R19.045	21.002	32.815375	-116.913932	.602	ML	2	E/O GREENFIELD DR	15102			
1115486	8	E	11	73		R20.349	22.306	32.829342	-116.899444	.238	ML	2	E/O LOS COCHES	377			
1115490	8	E	11	73		R21.309	23.266	32.839494	-116.888214	.737	ML	2	W/O LK JNNINGS PK RD	378			
1115517	8	W	11	73	66000	R.92	2.877	32.75994	-117.188706	.48	ML	5	WB 8 AT TAYLOR ST ON	10309			
1115521	8	W	11	73	66000	2.353	4.31	32.762072	-117.164653		FF	2	8 WB Conn Fr 163	20204			
1115528	8	W	11	73	66000	R.536	2.493	32.760688	-117.195193	.324	ML	5	E/O MORENA BLVD	10308			
1115537	8	E	11	73	21712	17.832	19.789	32.802942	-116.927363	.441	ML	3	EAST MAIN	466			
1115541	8	E	11	73	21712	R18.213	20.17	32.805288	-116.921513	.606	ML	3	E/O EAST MAIN	467			
1115548	8	W	11	73	66000	2.862	4.819	32.764805	-117.156607	.272	ML	4	W/O MISSION CNTR RD	10207			
1115555	8	W	11	73	66000	1.496	3.453	32.759396	-117.178868	.53	ML	5	W/O HOTEL CIR N	10312			
1115565	8	W	11	73	66000	1.98	3.937	32.760399	-117.170717	.429	ML	5	HOTEL CIR N	10202			
1115572	8	W	11	73	66000	3.569	5.526	32.768025	-117.145039	.48	ML	5	W/O TEXAS ST	11103			
1115578	8	W	11	73	66000	4.611	6.568	32.773122	-117.128233	.429	ML	4	8WB @ 805	11109			
1115584	8	W	11	73	66000	5.804	7.761	32.778744	-117.10951	.611	ML	4	E/O 15	11307			
1115592	8	W	11	73	66000	6.314	8.271	32.7793	-117.100823	.427	ML	6	FAIRMOUNT AVE	11309			
1115600	8	W	11	73	66000	6.658	8.615	32.780251	-117.095003	1.217	ML	6	W/O WARING RD	18001			
1115608	8	W	11	73	40004	13.079	15.036	32.779188	-116.989808	.535	ML	6	E/O SEVERIN DR	373			
1115612	8	W	11	73	21712	17.837	19.794	32.80321	-116.927288	.442	ML	2	EAST MAIN	375			
1115616	8	W	11	73	21712	R18.217	20.174	32.805455	-116.921611	.387	ML	2	E/O EAST MAIN	376			
1115620	8	W	11	73	21712	R19.043	21	32.815497	-116.914192	.399	ML	2	E/O GREENFIELD DR	25102			
1115624	8	W	11	73		R20.348	22.305	32.829499	-116.899603	.688	ML	2	E/O LOS COCHES	468			
1115628	8	W	11	73		R21.303	23.26	32.839643	-116.888393	.766	ML	2	W/O LK JNNINGS PK RD	469			
1115632	8	W	11	73	66000	2.515	4.472	32.763209	-117.162224		FF	2	163 SB Fr 8 WB	20206			
1115649	15	N	11	73	66000	R7.862	8.043	32.803162	-117.112748	.381	ML	5	S/O AERO DR	11409			
1115656	15	N	11	73	66000	R8.663	8.844	32.814701	-117.114537	.421	ML	5	S/O BALBOA AVE	11413			
1115663	15	N	11	73	66000	R9.567	9.748	32.8276	-117.117266	.394	ML	5	S/O CLRMNT MSA BLVD	11506			
1115666	15	N	11	73	66000	R9.967	10.148	32.83328	-117.118614		FF	1	52 CONN From 15 NB	21508			
1115672	15	N	11	73	66000	R10.633	10.814	32.842596	-117.119997	.558	ML	4	N/O 52	11510			
1115692	78	W	11	73	68196	14.862	14.858	33.135241	-117.13142	.615	ML	3	W78 W/O NORDAHL	472			
1115713	15	N	11	73	66000	R11.08	11.261	32.848411	-117.116636	.76	ML	5	S/O HOV LANES	11512			
1115721	15	N	11	73	66000	M12.464	12.721	32.868194	-117.107817	.426	ML	7	15 NB N/O 163 MRG	11803			
1115739	15	N	11	73	66000	M15.383	15.64	32.908922	-117.116195	.468	ML	6	N/O CARROLL CNYN RD	11909			
1115749	15	N	11	73	66000	M16.551	16.808	32.925766	-117.114149	.665	ML	6	15 NB S/O MERCY RD	12002			
1115763	15	S	11	73	66000	R6.663	6.834	32.786062	-117.114472	.258	ML	4	FRAIRS RD	11401			
1115771	15	S	11	73	66000	R7.861	8.032	32.803081	-117.113175	.333	ML	5	S/O AERO DR	11408			
1115779	15	S	11	73	66000	R8.662	8.833	32.814606	-117.114981	.43	ML	5	S/O BABOA AVE	11412			
1115787	15	S	11	73	66000	R9.566	9.737	32.827529	-117.117732	.378	ML	5	S/O CLAIREMONT MESA	11505			
1115794	15	S	11	73	66000	R10.632	10.803	32.842604	-117.120583	.564	ML	5	15 SB N/O 52	11509			
1115802	15	S	11	73	66000	R11.079	11.25	32.84837	-117.117157	.954	ML	5	S/O HOV LANES	11511			
1115811	15	S	11	73	66000	M12.465	12.712	32.868138	-117.10851	.964	ML	8	N/O 163 MERGE/SPILT	11804			
1115820	15	S	11	73	66000	M13.783	14.03	32.886392	-117.112102	.354	ML	6	S/O MIRAMAR RD	11808			
1115829	15	N	11	73	66000	M15.38	15.637	32.908879	-117.116195	2.773	HV	2	15N HOV CARROLL CYN	11908			
1115838	15	S	11	73	66000	M16.552	16.799	32.92585	-117.114677	.638	ML	6	S/O MERCY RD	12001			
1115897	78	W	11	73	53322	4.476	4.472	33.188661	-117.278229	.757	ML	6	E/O EMERALD DR	473			
1115905	805	N	11	73	13392	4.224	4.075	32.60296	-117.036122	.367	ML	4	S/O ORANGE/OLYMPIC	405			
1115912	805	S	11	73	13392	3.78	3.631	32.59651	-117.036458	.655	ML	4	N/O MAIN ST	382			
1115921	805	S	11	73	66000	18.391	18.242	32.78088	-117.138885	.563	ML	6	N/O 8	11202			
1115929	805	S	11	73	66000	19.001	18.852	32.786586	-117.146806	.526	ML	5	N/O MURRAY RIDGE RD	11206			
1115937	805	S	11	73	66000	19.542	19.393	32.793814	-117.149876	.577	ML	5	S/O MESA COLLEGE DR	11207			
1115946	805	S	11	73	66000	20.217	20.068	32.803497	-117.15084	.213	ML	4	N/O MESA COLLEGE DR	11211			
1115956	805	S	11	73	66000	20.847	20.698	32.811535	-117.15555		FF	2	163 SB FROM 805 SB	20102			
1115964	805	N	11	73	66000	26.399	26.25	32.881721	-117.201326	.568	ML	5	N/O Miramar Rd	379			
1115972	805	S	11	73	13392	4.602	4.453	32.608399	-117.036523	.555	ML	4	N/O ORANGE/OLYMPIC	403			
1115979	805	S	11	73	13392	4.233	4.084	32.603075	-117.036435	.41	ML	4	ORAN/OLYM TO 805 SB	404			
1116023	163	N	11	73	66000	7.328	6.777	32.812726	-117.151215		FF	2	CONN FROM 805	21601			
1116029	163	N	11	73	66000	8.403	7.852	32.82694	-117.143776		CD	1	TO CLRMNT MESA BLVD	21607			
1116055	805	N	11	73	13392	4.587	4.438	32.608222	-117.036161	.559	ML	4	Orange/Olympic	402			
1116061	805	N	11	73	13392	3.851	3.702	32.597548	-117.036123	.652	ML	4	MAIN ST	381			
1116092	163	S	11	73	66000	7.328	6.73	32.812816	-117.151507	.54	ML	5	N/O AERO DR RADAR	11602			
1116098	163	N	11	73	66000	9.907	9.356	32.845121	-117.129665	.941	ML	4	N/O 52	11704			
1116105	163	S	11	73	66000	8.401	7.803	32.826994	-117.143983	.428	ML	5	N/O BALBOA AVE	11608			
1116112	805	N	11	73	66000	18.39	18.241	32.781007	-117.138625	.564	ML	5	N/O 8	11201			
1116119	805	N	11	73	66000	19.543	19.394	32.793965	-117.149604	.482	ML	5	S/O MESA COLLEGE DR	11208			
1116126	805	N	11	73	66000	19.966	19.817	32.800085	-117.149586	.373	ML	5	@ MESA COLLEGE	11210			
1116133	805	N	11	73	66000	20.29	20.141	32.804673	-117.150822	.44	ML	5	N/O MESA COLLEGE	11212			
1116139	163	N	11	73	66000	7.328	6.777	32.812726	-117.151215	.63	ML	4	N/O AERO DR	11601			
1116145	163	N	11	73	66000	8.4	7.849	32.8269	-117.143798	.46	ML	4	N/O BALBOA AVE	11607			
1116158	163	S	11	73	66000	9.908	9.31	32.845317	-117.129866	1.013	ML	5	N/O 52	11703			
1116165	8	W	11	73	66000	2.516	4.473	32.763216	-117.162209	.254	ML	3	8 WB E/O 163	10206			
1116167	78	W	11	73	53322	3.588	3.584	33.183485	-117.29202	.478	ML	3	78 WB E/O COLLEGE	471			
1116293	8	E	11	73	66000	8.951	10.908	32.777453	-117.056127		FR	1	WARING RD	18004			
1116305	94	E	11	73	66000	4.18	2.764	32.718925	-117.101118		OR	1	I-805	10712			
1116310	94	E	11	73	66000	2.241	.825	32.713119	-117.133405		FR	1	28TH ST	10505			
1116313	8	W	11	73	21712	15.651	17.608	32.803133	-116.964952		FR	2	MAGNOLIA AVE	57			
1116318	78	E	11	73	53322	3.223	3.219	33.182878	-117.298269	.996	ML	3	78 EB @ COLLEGE	470			
1116363	54	W	11	73		4.039	4.036	32.671672	-117.041389		FR	2	WOODMAN ST	255			
1116377	125	S	11	73	41124	13.266	15.669	32.744963	-117.018519		FF	1	SPRING ST	461			
1116398	805	N	11	73	13392	3.851	3.702	32.597548	-117.036123		FR	2	MAIN ST	381			
1116399	805	N	11	73	13392	3.851	3.702	32.597548	-117.036123		OR	3	MAIN ST	381			
1116413	805	N	11	73	13392	7.081	6.932	32.639755	-117.054301	.507	ML	4	H St WB 805 NB	15713			
1116414	805	N	11	73	13392	7.081	6.932	32.639755	-117.054301		OR	2	H St WB 805 NB	15713			
1116423	805	S	11	73	13392	7.082	6.933	32.639609	-117.054617		FR	1	805 SB @ H St	15714			
1116424	805	S	11	73	13392	7.082	6.933	32.639609	-117.054617	.502	ML	5	805 SB @ H St	15714			
1116431	78	W	11	73	68196	11.099	11.095	33.145055	-117.192178	.468	ML	3	Las Posas Rd	397			
1116433	78	W	11	73	68196	11.098	11.094	33.145066	-117.19219	.33	ML	1	Las Posas Rd	456			
1116442	78	W	11	73	68196	11.099	11.095	33.145055	-117.192178		FR	2	Las Posas Rd	397			
1116443	78	W	11	73	68196	11.099	11.095	33.145055	-117.192178		OR	2	Las Posas Rd	397			
1116448	78	E	11	73	68196	11.364	11.36	33.142359	-117.188863		FR	2	Las Posas Rd	398			
1116449	78	E	11	73	68196	11.364	11.36	33.142359	-117.188863	.797	ML	3	Las Posas Rd	398			
1116450	78	E	11	73	68196	11.364	11.36	33.142359	-117.188863		OR	2	Las Posas Rd	398			
1116496	805	N	11	73	13392	4.587	4.438	32.608222	-117.036161		FR	2	805N off to Orange	402			
1116497	805	N	11	73	13392	4.587	4.438	32.608222	-117.036161		OR	3	Orange/Olympic	402			
1116507	805	S	11	73	13392	4.233	4.084	32.603075	-117.036435		OR	3	ORAN/OLYM TO 805 SB	404			
1116508	805	S	11	73	13392	4.233	4.084	32.603075	-117.036435		FR	2	ORAN/OLYM TO 805 SB	404			
1116570	8	E	11	73	66000	R.273	2.23	32.759761	-117.199583		OR	3	ROSECRANS ST	10305			
1116574	8	W	11	73	66000	R.271	2.228	32.759919	-117.199637	.446	ML	2	8 WB E/O 5	10306			
1116575	8	W	11	73	66000	R.27	2.227	32.759916	-117.199653		FF	1	5 NB Conn form 8WB	20306			
1116579	805	S	11	73	66000	20.196	20.047	32.8032	-117.150759		FF	2	N/O MESA COLLEGE DR	21211			
1116593	8	E	11	73		R19.417	21.374	32.819668	-116.910225	.442	ML	2	W/O Los Coches	15103			
1116594	8	W	11	73		R19.41	21.367	32.819741	-116.910514	.441	ML	2	W/O Los Coches	25103			
1116700	15	S	11	73	66000	R6.663	6.834	32.786062	-117.114472		OR	1	FRAIRS RD	11401			
1116706	8	E	11	73	66000	4.561	6.518	32.77255	-117.128855		FF	1	8 EB Conn Fr 805SB	21108			
1116713	94	E	11	73	66000	3.244	1.828	32.71655	-117.11677		FF	2	NB I-15	20705			
1116783	8	E	11	73	66000	4.018	5.975	32.770269	-117.137788	.515	ML	4	TEXAS ST	11105			
1117683	5	S	11	73	66000	R15.807	15.698	32.723795	-117.151061	.386	ML	6	SB5 @PARK BLVD	10510			
1117717	5	N	11	73	66000	R17.68	17.571	32.735914	-117.175223	.246	ML	4	NB 5 N/O Pacific HWY	10405			
1117724	5	S	11	73	66000	R17.681	17.572	32.735815	-117.175452	.409	ML	4	SB 5 N/O Pacific HWY	10406			
1117734	5	S	11	73	66000	R16.775	16.666	32.725281	-117.166084	.614	ML	4	SB 5 @ Grape St.	10401			
1117741	5	N	11	73	66000	R16.634	16.525	32.723871	-117.164331	.415	ML	4	NB 5 @ FIRST AVE	10514			
1117748	5	N	11	73	66000	R15.772	15.663	32.723648	-117.150497	.385	ML	6	NB 5 @ Park BLVD	10511			
1117755	5	S	11	73	66000	R13.125	13.022	32.694358	-117.129467	.312	ML	4	SB 5 S/O 29th	10601			
1117762	5	N	11	73	66000	R13.125	13.022	32.694578	-117.129462	.312	ML	4	NB 5 @ National Ave.	10602			
1117774	5	S	11	73	66000	R14.519	14.416	32.7062	-117.147722	.742	ML	5	SB5 @ Imperial	10603			
1117782	5	N	11	73	66000	R14.52	14.417	32.706216	-117.147448	.93	ML	5	NB 5 @ Ceasar Chavez	10604			
1117789	5	S	11	73	66000	R14.965	14.856	32.712581	-117.147751	.407	ML	4	SB 5 @ SR 94	10605			
1117809	5	N	11	73	66000	R15.34	15.231	32.718046	-117.147616	.623	ML	4	NB 5 @ B ST	10509			
1117810	5	S	11	73	66000	R15.339	15.23	32.718001	-117.147844	.421	ML	4	SB 5 @ B ST	10508			
1117818	5	S	11	73	66000	R19.265	19.156	32.749919	-117.196234	.894	ML	5	SB 5 N/O OLD TOWN	10302			
1117835	5	N	11	73	66000	R17.34	17.231	32.731968	-117.171694	.349	ML	5	NB S/O Pacific	10404			
1117836	805	N	11	73	66000	21.82	21.671	32.823888	-117.163512	.493	ML	4	WB BALBOA TO 805	10110			
1117850	805	N	11	73	66000	21.472	21.323	32.819359	-117.160872	.236	ML	4	NB 805 @ BALBOA	10108			
1117857	805	S	11	73	66000	21.821	21.672	32.823789	-117.163808	.602	ML	4	SB 805 N/0 BALBOA	10111			
1117871	5	S	11	73	66000	R18.455	18.346	32.743425	-117.1848	.386	ML	5	SB5 N/O WASHINGTON	10410			
1117890	15	N	11	73	66000	R6.675	6.856	32.786224	-117.114171	.347	ML	4	NB 15 S/O FRIARS RD	11402			
1117899	15	S	11	73	66000	M12.931	13.178	32.874797	-117.107576	.49	ML	6	SB 15 @AMMO RD.	11806			
1117909	15	N	11	73	66000	M12.93	13.187	32.874869	-117.10687	.401	ML	6	NB 15 @ AMMO RD	11805			
1117920	15	S	11	73	66000	2.111	1.703	32.715149	-117.117869	.295	ML	2	SB 15 @ 94	10709			
1117931	15	S	11	73	66000	R6.676	6.847	32.786249	-117.114457	.058	ML	6	SB15 S/O FRIARS	11403			
1117945	805	S	11	73	66000	21.471	21.322	32.819236	-117.161117	.175	ML	4	NB 805 @ BALBOA	10107			
1117979	805	S	11	73	50398	11.091	10.942	32.686682	-117.09211	.541	ML	4	SB 805 @ DIVISION ST	15809			
1118013	805	S	11	73	66000	21.347	21.198	32.817619	-117.160167	.313	ML	6	SB 805 S/O BALBOA	10104			
1118020	805	N	11	73	66000	21.348	21.199	32.817749	-117.159929	.313	ML	4	NB 805 S/O BALBOA	10105			
1118076	5	S	11	73	66000	R12.216	12.113	32.688779	-117.116159	.449	ML	4	SB I5 S/O I15	10608			
1118078	5	N	11	73	66000	R17.638	17.529	32.735429	-117.174785	.17	ML	4	NB 5 N/O Pacific Hwy	10413			
1118152	5	S	11	73	66000	R31.659	31.517	32.91625	-117.232541		OR	3	Carmel Mt. To SB 5	12201			
1118170	5	N	11	73	66000	R31.914	31.805	32.918887	-117.235544	.32	ML	4	NB5 Carmel Mt	12202			
1118260	78	W	11	73	82996	6.141	6.137	33.194991	-117.251058	.527	ML	3	VISTA VILLAGE DR	204			
1118326	5	S	11	73	66000	1.23	1.14	32.551447	-117.045806	.982	ML	4	5 SB @ Via de Ysidro	15205			
1118333	5	N	11	73	66000	1.233	1.143	32.55169	-117.045725	.987	ML	4	5 NB @  S. Ysidro	15206			
1118341	5	S	11	73	66000	2.276	2.186	32.558188	-117.061806	.71	ML	4	5 SB @ Dairy Mart	15210			
1118348	5	N	11	73	66000	2.285	2.195	32.558459	-117.061845	.708	ML	4	5 NB @ Dairy Mart	15209			
1118352	5	N	11	73	66000	3.425	3.335	32.569052	-117.076507	.721	ML	4	5 NB N/O 905	15305			
1118365	5	S	11	73	66000	3.426	3.336	32.568952	-117.076731	.722	ML	4	5 SB N/0 905	15306			
1118372	5	S	11	73	66000	4.093	4.003	32.576983	-117.083123	.993	ML	4	5 SB @ Coronado Ave	15309			
1118379	5	N	11	73	66000	4.668	4.578	32.584267	-117.087224	.661	ML	4	5 NB @ Palm Ave	15311			
1118413	5	S	11	73	13392	7.291	7.201	32.621946	-117.093171	.596	ML	4	5 SB @ J St	15407			
1118421	5	N	11	73	13392	7.291	7.201	32.622017	-117.092917	.597	ML	4	5 NB @ J St	15408			
1118428	5	S	11	73	13392	7.909	7.819	32.630458	-117.096492	.644	ML	4	5 SB N/O H St	15410			
1118442	5	S	11	73	13392	8.579	8.489	32.639695	-117.100165	.336	ML	4	5 SB @ E St	15411			
1118450	5	N	11	73	13392	8.614	8.524	32.640259	-117.100052	1.038	ML	5	5 NB @ E St	15412			
1118458	5	N	11	73	50398	R10.898	10.795	32.671696	-117.110938	.641	ML	4	5 NB Civic Center	15507			
1118465	5	S	11	73	50398	R10.899	10.796	32.671761	-117.111234	.64	ML	4	5 SB  Civic Center	15508			
1118472	5	S	11	73	50398	R11.281	11.178	32.67696	-117.109463	.526	ML	4	5 SB N/O 8th St	15511			
1118479	5	N	11	73	50398	R11.282	11.179	32.676941	-117.109212	.526	ML	4	5 NB N/O 8th St	25511			
1118496	5	N	11	73	66000	R20.7	20.591	32.768302	-117.206075	.802	ML	4	5 NB S/O Sea World	16202			
1118521	5	N	11	73	66000	R23.584	23.475	32.807939	-117.216589	.657	ML	4	5 NB @ Balboa	16206			
1118529	5	S	11	73	66000	R24.227	24.118	32.815542	-117.222956	1.136	ML	5	5 SB Mission Bay Dr	16207			
1118537	5	N	11	73	66000	R26.752	26.643	32.848758	-117.235323	.641	ML	4	5 NB @ Gilman Dr	16304			
1118544	5	N	11	73	66000	R27.904	27.795	32.86451	-117.229736	.57	ML	4	5 NB @ Nobel Dr	16308			
1118552	52	W	11	73	66000	1.309	1.309	32.841671	-117.218491	.959	ML	2	52 WB @ Regents Rd	16005			
1118557	52	E	11	73	66000	1.308	1.308	32.841387	-117.218311	.958	ML	2	52 EB @ Regents Rd	16006			
1118562	52	W	11	73	66000	2.219	2.219	32.847046	-117.204305	.921	ML	2	52 WB W/O Genesee	16007			
1118567	52	E	11	73	66000	2.218	2.218	32.846717	-117.204307	1.774	ML	2	52 EB W/O Genesee	16008			
1118575	52	E	11	73	66000	4.856	4.856	32.839837	-117.162111	2.186	ML	4	52 EB E/O Rte 805	16104			
1118591	52	W	11	73	66000	4.857	4.857	32.840096	-117.162115	1.637	ML	4	52 WB E/O Rte 805	16105			
1118630	52	W	11	73	66000	7.245	7.245	32.841898	-117.122619	1.492	ML	4	52 WB  Separation	11513			
1118636	52	E	11	73	66000	7.246	7.246	32.841627	-117.122598	.624	ML	3	52 EB W/OSeparation	11514			
1118648	94	E	11	73	66000	4.818	3.402	32.717692	-117.090432	.49	ML	6	94 EB  47th Street	15902			
1118656	805	S	11	73	66000	1.113	.964	32.558345	-117.042588	.668	ML	4	805 SB Beyer	15603			
1118663	805	N	11	73	66000	1.114	.965	32.558315	-117.042254	.667	ML	4	805 NB Beyer Blvd	25603			
1118670	805	S	11	73	66000	2.116	1.967	32.572631	-117.039744	.694	ML	4	805 SB N/O 905	15606			
1118677	805	N	11	73	66000	2.117	1.968	32.572621	-117.039445	.694	ML	4	805 NB N/O 905	15607			
1118695	5	S	11	73	66000	5.414	5.324	32.59507	-117.088901	.66	ML	4	5 SB @ Main St	15401			
1118702	5	S	11	73	66000	R17.341	17.232	32.731858	-117.171925	.171	ML	4	5 SB N/O Pacific Hwy	20413			
1118707	5	N	11	73	66000	R22.744	22.635	32.797132	-117.209541	.63	ML	4	5 NB @ Mission Bay	16204			
1118735	5	N	11	73	13392	7.91	7.82	32.630565	-117.096247	.661	ML	4	5 NB N/O H St	25410			
1118743	5	N	11	73	66000	4.094	4.004	32.577106	-117.082889	.621	ML	4	5 NB @ Coronado Ave	25309			
1118752	8	E	11	73	40004	10.507	12.464	32.773562	-117.031003	.46	ML	5	  8 EB E/O College	336			
1118760	8	W	11	73	66000	8.748	10.705	32.778313	-117.059444	1.142	ML	5	  8 WB E/O College	337			
1118767	8	W	11	73	40004	11.801	13.758	32.775159	-117.010686	.265	ML	4	8 WB E 70/Lk Murray	18108			
1118775	8	E	11	73	40004	10.107	12.064	32.773069	-117.03769	.625	ML	5	8 EB E 70/Lk Murray	339			
1118796	5	N	11	73	13392	6.716	6.626	32.613851	-117.090918	.627	ML	4	5 NB S/O L Street	15406			
1118886	15	N	11	73	66000	2.7	2.302	32.723255	-117.115308	.615	ML	3	NB 15 S/O 805	10711			
1118894	805	S	11	73	66000	14.356	14.207	32.729729	-117.107696	.436	ML	5	SB 805 S/O 15	10803			
1118900	15	S	11	73	66000	R3.457	3.049	32.733539	-117.11215	.732	ML	3	SB 15 @ 805	10807			
1118908	805	N	11	73	66000	16.08	15.931	32.750436	-117.123137	.28	ML	5	N 805 N/O University	10901			
1118915	805	N	11	73	66000	16.826	16.677	32.760845	-117.12661	.432	ML	3	N 805 N/O El Cajon	10905			
1118923	15	N	11	73	66000	M4.168	3.77	32.743033	-117.110934	.611	ML	5	15 NB N/O 805	11001			
1118924	805	N	11	73	66000	17.364	17.215	32.76825	-117.129439	.782	ML	4	805 NB  S/O 8	11110			
1118941	15	N	11	73	66000	R6.132	6.313	32.778656	-117.112218	.522	ML	4	15 NB S/O 8	11310			
1118950	805	S	11	73	66000	21.715	21.566	32.822411	-117.162995		OR	1	WB BALBOA/805 SB	10109			
1118957	805	S	11	73	66000	21.471	21.322	32.819236	-117.161117	.062	ML	5	EB BALBOA/805 SB	10107			
1118983	94	W	11	73	66000	1.571	.155	32.713382	-117.145021		FR	2	94W (F St) @ 5	10501			
1118989	94	W	11	73	66000	1.571	.155	32.713382	-117.145021	.305	ML	3	94W (F St) @ 5	20501			
1119284	5	S	11	73	66000	R34.316	34.174	32.952539	-117.244312	.784	HV	1	5SB HOV DEL MAR HTS	460			
1119307	5	S	11	73	66000	R23.575	23.466	32.807702	-117.216754	.634	ML	4	SB5 @BALBOA AVE	16205			
1119308	5	S	11	73	66000	R23.575	23.466	32.807702	-117.216754		OR	2	SB5 @BALBOA AVE	16205			
1119383	805	N	11	73	66000	14.357	14.208	32.729896	-117.107497	.49	ML	5	NB 805 S/O 15	20803			
1119414	78	E	11	73	53322	.858	.854	33.181054	-117.33787	.589	ML	3	JEFFERSON ST	201			
1119422	78	W	11	73	82996	6.141	6.137	33.194991	-117.251058		OR	2	VISTA VILLAGE DR	204			
1119432	94	W	11	73	66000	1.571	.155	32.713382	-117.145021		FF	2	NB5 Conn W94	10501			
1119438	15	N	11	73		M27.844	28.101	33.081579	-117.072441		FR	2	NB 15 OFF  CNTR CTY	22711			
1119439	78	W	11	73	82996	6.141	6.137	33.194991	-117.251058		FR	2	VISTA VILLAGE DR	204			
